P1,P1_House,Aspect,P2,P2_House,EventType,Type,Date,Time,Timezone,Age,Pos1_Deg,Pos1_Sign,Pos1_Dir,Pos2_Deg,Pos2_Sign,Pos2_Dir
Jupiter,5,Sesquiquadrate,ASC,1,Exact,Tr-Na,2005-09-05,23:35:35,AWST,9.092,19.383,Libra,Dir,4.383,Gemini,Dir
Jupiter,5,Sesquiquadrate,ASC,1,Leave,Tr-Na,2005-09-11,01:58:45,AWST,9.106,20.383,Libra,Dir,4.383,Gemini,Dir
Uranus,10,Sextile,Jupiter,8,Leave,Tr-Na,2005-09-11,20:56:55,AWST,9.109,8.367,Pisces,Rx,9.367,Capricorn,Rx
Moon,3,Conjunction,HouseCusp,3,HouseChange,Sp-Na,2005-09-13,03:43:29,AWST,9.112,21.95,Cancer,Dir,21.95,Cancer,Dir
Saturn,3,Trine,Saturn,11,Exact,Tr-Na,2005-09-13,20:10:45,AWST,9.114,7.2,Leo,Dir,7.2,Aries,Rx
NorthNode,11,Sesquiquadrate,Pluto,6,Leave,Tr-Na,2005-09-22,04:34:38,AWST,9.137,14.35,Aries,Rx,0.35,Sagittarius,Rx
Saturn,3,Trine,Saturn,11,Leave,Tr-Na,2005-09-23,18:58:37,AWST,9.141,8.2,Leo,Dir,7.2,Aries,Rx
Saturn,3,Quincunx,Jupiter,8,Enter,Tr-Na,2005-09-25,10:10:44,AWST,9.146,8.367,Leo,Dir,9.367,Capricorn,Rx
Jupiter,6,Conjunction,HouseCusp,6,HouseChange,Tr-Na,2005-10-02,15:29:12,AWST,9.165,24.833,Libra,Dir,24.833,Libra,Dir
Jupiter,6,Square,Neptune,9,Enter,Tr-Na,2005-10-03,04:36:33,AWST,9.167,24.95,Libra,Dir,25.95,Capricorn,Rx
Jupiter,6,Quincunx,Moon,11,Enter,Tr-Na,2005-10-03,17:39:10,AWST,9.168,25.067,Libra,Dir,26.067,Pisces,Dir
Jupiter,6,Trine,Venus,1,Enter,Tr-Na,2005-10-04,16:06:48,AWST,9.171,25.267,Libra,Dir,26.267,Gemini,Dir
Chiron,9,Station,,,Direct,Tr,2005-10-05,13:31:15,AWST,9.173,27.8,Capricorn,Dir,,,
Saturn,3,Quincunx,Jupiter,8,Exact,Tr-Na,2005-10-06,23:59:57,AWST,9.177,9.367,Leo,Dir,9.367,Capricorn,Rx
Jupiter,6,Square,Neptune,9,Exact,Tr-Na,2005-10-07,20:38:58,AWST,9.180,25.95,Libra,Dir,25.95,Capricorn,Rx
Jupiter,6,Quincunx,Moon,11,Exact,Tr-Na,2005-10-08,09:34:54,AWST,9.181,26.067,Libra,Dir,26.067,Pisces,Dir
Jupiter,6,Trine,Venus,1,Exact,Tr-Na,2005-10-09,07:51:33,AWST,9.184,26.267,Libra,Dir,26.267,Gemini,Dir
Saturn,3,Conjunction,Sun,3,Enter,Tr-Na,2005-10-10,12:13:38,AWST,9.187,9.633,Leo,Dir,10.633,Leo,Dir
Jupiter,6,Square,Neptune,9,Leave,Tr-Na,2005-10-12,11:51:45,AWST,9.192,26.95,Libra,Dir,25.95,Capricorn,Rx
Jupiter,6,Quincunx,Moon,11,Leave,Tr-Na,2005-10-13,00:43:12,AWST,9.194,27.067,Libra,Dir,26.067,Pisces,Dir
Jupiter,6,Trine,Venus,1,Leave,Tr-Na,2005-10-13,22:52:42,AWST,9.196,27.267,Libra,Dir,26.267,Gemini,Dir
Saturn,3,Sextile,Chiron,5,Enter,Tr-Na,2005-10-15,15:30:31,AWST,9.201,9.983,Leo,Dir,10.983,Libra,Dir
Saturn,3,Sextile,NorthNode,5,Enter,Tr-Na,2005-10-16,17:00:58,AWST,9.204,10.067,Leo,Dir,11.067,Libra,Rx
Saturn,3,Sesquiquadrate,Moon,11,Enter,Tr-Na,2005-10-16,21:41:19,AWST,9.205,10.067,Leo,Dir,26.067,Pisces,Dir
Saturn,3,Semi-Square,Venus,1,Enter,Tr-Na,2005-10-20,02:59:52,AWST,9.213,10.267,Leo,Dir,26.267,Gemini,Dir
Saturn,3,Quincunx,Jupiter,8,Leave,Tr-Na,2005-10-21,15:17:34,AWST,9.217,10.367,Leo,Dir,9.367,Capricorn,Rx
Jupiter,6,Conjunction,Scorpio,6,SignIngress,Tr-Na,2005-10-26,10:51:38,AWST,9.231,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Saturn,3,Conjunction,Sun,3,Exact,Tr-Na,2005-10-26,16:34:51,AWST,9.231,10.633,Leo,Dir,10.633,Leo,Dir
Neptune,9,Station,,,Direct,Tr,2005-10-27,07:23:37,AWST,9.233,14.817,Aquarius,Dir,,,
Jupiter,6,Sextile,Mercury,4,Enter,Tr-Na,2005-10-29,06:27:26,AWST,9.238,0.6,Scorpio,Dir,1.6,Virgo,Dir
Jupiter,6,Square,Uranus,9,Enter,Tr-Na,2005-11-01,07:11:08,AWST,9.247,1.267,Scorpio,Dir,2.267,Aquarius,Rx
Jupiter,6,Sextile,Mercury,4,Exact,Tr-Na,2005-11-02,20:56:22,AWST,9.251,1.6,Scorpio,Dir,1.6,Virgo,Dir
NorthNode,11,Opposition,NorthNode,5,Enter,Tr-Na,2005-11-04,06:37:38,AWST,9.255,12.067,Aries,Rx,11.067,Libra,Rx
Saturn,3,Sextile,Chiron,5,Exact,Tr-Na,2005-11-04,09:42:44,AWST,9.255,10.983,Leo,Dir,10.983,Libra,Dir
NorthNode,11,Opposition,Chiron,5,Enter,Tr-Na,2005-11-05,14:15:41,AWST,9.258,11.983,Aries,Rx,10.983,Libra,Dir
Jupiter,6,Square,Uranus,9,Exact,Tr-Na,2005-11-05,21:57:09,AWST,9.259,2.267,Scorpio,Dir,2.267,Aquarius,Rx
Saturn,3,Sextile,NorthNode,5,Exact,Tr-Na,2005-11-06,14:17:25,AWST,9.261,11.067,Leo,Dir,11.067,Libra,Rx
Saturn,3,Sesquiquadrate,Moon,11,Exact,Tr-Na,2005-11-07,00:32:33,AWST,9.262,11.067,Leo,Dir,26.067,Pisces,Dir
Jupiter,6,Sextile,Mercury,4,Leave,Tr-Na,2005-11-07,11:54:09,AWST,9.264,2.6,Scorpio,Dir,1.6,Virgo,Dir
Jupiter,6,Square,Uranus,9,Leave,Tr-Na,2005-11-10,13:24:27,AWST,9.272,3.267,Scorpio,Dir,2.267,Aquarius,Rx
Jupiter,6,Quincunx,ASC,1,Enter,Tr-Na,2005-11-11,03:22:00,AWST,9.274,3.383,Scorpio,Dir,4.383,Gemini,Dir
NorthNode,5,Sesquiquadrate,MC,10,Exact,Sp-Sp,2005-11-11,11:52:40,AWST,9.275,10.567,Libra,Rx,25.567,Aquarius,Dir
NorthNode,11,Trine,Sun,3,Enter,Tr-Na,2005-11-12,09:52:25,AWST,9.277,11.633,Aries,Rx,10.633,Leo,Dir
Jupiter,6,Trine,Mars,2,Enter,Tr-Na,2005-11-15,09:42:29,AWST,9.285,4.3,Scorpio,Dir,5.3,Cancer,Dir
Jupiter,6,Quincunx,ASC,1,Exact,Tr-Na,2005-11-15,19:56:52,AWST,9.286,4.383,Scorpio,Dir,4.383,Gemini,Dir
Uranus,10,Station,,,Direct,Tr,2005-11-16,08:08:05,AWST,9.288,6.833,Pisces,Dir,,,
Saturn,3,Semi-Square,Venus,1,Exact,Tr-Na,2005-11-17,03:00:49,AWST,9.290,11.267,Leo,Dir,26.267,Gemini,Dir
Jupiter,6,Trine,Mars,2,Exact,Tr-Na,2005-11-20,03:24:23,AWST,9.298,5.3,Scorpio,Dir,5.3,Cancer,Dir
Jupiter,6,Quincunx,ASC,1,Leave,Tr-Na,2005-11-20,13:46:18,AWST,9.299,5.383,Scorpio,Dir,4.383,Gemini,Dir
Saturn,3,Station,,,Retrograde,Tr,2005-11-22,17:01:02,AWST,9.305,11.3,Leo,Rx,,,
NorthNode,11,Opposition,NorthNode,5,Exact,Tr-Na,2005-11-23,03:58:51,AWST,9.307,11.067,Aries,Rx,11.067,Libra,Rx
NorthNode,11,Opposition,Chiron,5,Exact,Tr-Na,2005-11-24,11:35:32,AWST,9.310,10.983,Aries,Rx,10.983,Libra,Dir
Jupiter,6,Quincunx,Saturn,11,Enter,Tr-Na,2005-11-24,12:13:52,AWST,9.310,6.2,Scorpio,Dir,7.2,Aries,Rx
Jupiter,6,Trine,Mars,2,Leave,Tr-Na,2005-11-24,22:40:05,AWST,9.311,6.3,Scorpio,Dir,5.3,Cancer,Dir
Chiron,9,Sextile,Pluto,6,Enter,Tr-Na,2005-11-25,21:00:08,AWST,9.314,29.35,Capricorn,Dir,0.35,Sagittarius,Rx
Saturn,3,Semi-Square,Venus,1,Exact,Tr-Na,2005-11-28,06:49:01,AWST,9.321,11.267,Leo,Rx,26.267,Gemini,Dir
Jupiter,6,Quincunx,Saturn,11,Exact,Tr-Na,2005-11-29,09:15:33,AWST,9.324,7.2,Scorpio,Dir,7.2,Aries,Rx
NorthNode,11,Trine,Sun,3,Exact,Tr-Na,2005-12-01,07:08:53,AWST,9.329,10.633,Aries,Rx,10.633,Leo,Dir
Jupiter,6,Quincunx,Saturn,11,Leave,Tr-Na,2005-12-04,08:38:44,AWST,9.337,8.2,Scorpio,Dir,7.2,Aries,Rx
Moon,3,Quincunx,MC,10,Enter,Sp-Sp,2005-12-04,21:02:39,AWST,9.339,24.633,Cancer,Dir,25.633,Aquarius,Dir
Jupiter,6,Sextile,Jupiter,8,Enter,Tr-Na,2005-12-05,03:18:14,AWST,9.339,8.367,Scorpio,Dir,9.367,Capricorn,Rx
NorthNode,11,Square,Jupiter,8,Enter,Tr-Na,2005-12-06,08:54:48,AWST,9.343,10.367,Aries,Rx,9.367,Capricorn,Rx
Chiron,9,Conjunction,Aquarius,9,SignIngress,Tr-Na,2005-12-06,09:06:00,AWST,9.343,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Moon,3,Opposition,Neptune,9,Enter,Sp-Sp,2005-12-07,16:40:20,AWST,9.346,24.717,Cancer,Dir,25.717,Capricorn,Rx
Saturn,3,Sesquiquadrate,Moon,11,Exact,Tr-Na,2005-12-08,08:54:15,AWST,9.348,11.067,Leo,Rx,26.067,Pisces,Dir
Saturn,3,Sextile,NorthNode,5,Exact,Tr-Na,2005-12-08,19:10:53,AWST,9.349,11.067,Leo,Rx,11.067,Libra,Rx
Jupiter,6,Sextile,Jupiter,8,Exact,Tr-Na,2005-12-10,06:12:41,AWST,9.353,9.367,Scorpio,Dir,9.367,Capricorn,Rx
Saturn,3,Sextile,Chiron,5,Exact,Tr-Na,2005-12-10,23:58:00,AWST,9.355,10.983,Leo,Rx,10.983,Libra,Dir
Chiron,9,Sextile,Pluto,6,Exact,Tr-Na,2005-12-11,13:20:32,AWST,9.357,0.35,Aquarius,Dir,0.35,Sagittarius,Rx
Jupiter,6,Square,Sun,3,Enter,Tr-Na,2005-12-11,15:49:05,AWST,9.357,9.633,Scorpio,Dir,10.633,Leo,Dir
NorthNode,11,Opposition,NorthNode,5,Leave,Tr-Na,2005-12-12,01:16:45,AWST,9.358,10.067,Aries,Rx,11.067,Libra,Rx
NorthNode,11,Opposition,Chiron,5,Leave,Tr-Na,2005-12-13,08:54:00,AWST,9.362,9.983,Aries,Rx,10.983,Libra,Dir
Jupiter,6,Sesquiquadrate,Moon,11,Enter,Tr-Na,2005-12-13,23:56:30,AWST,9.364,10.067,Scorpio,Dir,26.067,Pisces,Dir
Moon,3,Opposition,Neptune,9,Enter,Sp-Na,2005-12-14,22:18:11,AWST,9.366,24.95,Cancer,Dir,25.95,Capricorn,Rx
Jupiter,6,Sesquiquadrate,Venus,1,Enter,Tr-Na,2005-12-15,01:32:03,AWST,9.367,10.267,Scorpio,Dir,26.267,Gemini,Dir
Chiron,9,Quincunx,Mercury,4,Enter,Tr-Na,2005-12-15,06:10:13,AWST,9.367,0.6,Aquarius,Dir,1.6,Virgo,Dir
Jupiter,6,Sextile,Jupiter,8,Leave,Tr-Na,2005-12-15,12:53:50,AWST,9.368,10.367,Scorpio,Dir,9.367,Capricorn,Rx
Jupiter,6,Square,Sun,3,Exact,Tr-Na,2005-12-16,23:38:48,AWST,9.372,10.633,Scorpio,Dir,10.633,Leo,Dir
Moon,3,Trine,Moon,11,Enter,Sp-Na,2005-12-18,12:02:00,AWST,9.376,25.067,Cancer,Dir,26.067,Pisces,Dir
Jupiter,6,Sesquiquadrate,Moon,11,Exact,Tr-Na,2005-12-19,09:49:00,AWST,9.378,11.067,Scorpio,Dir,26.067,Pisces,Dir
Saturn,3,Conjunction,Sun,3,Exact,Tr-Na,2005-12-19,19:27:29,AWST,9.379,10.633,Leo,Rx,10.633,Leo,Dir
NorthNode,11,Trine,Sun,3,Leave,Tr-Na,2005-12-20,04:35:08,AWST,9.381,9.633,Aries,Rx,10.633,Leo,Dir
Jupiter,6,Sesquiquadrate,Venus,1,Exact,Tr-Na,2005-12-20,12:24:18,AWST,9.381,11.267,Scorpio,Dir,26.267,Gemini,Dir
Jupiter,6,Square,Sun,3,Leave,Tr-Na,2005-12-22,12:25:09,AWST,9.387,11.633,Scorpio,Dir,10.633,Leo,Dir
Neptune,9,Conjunction,MC,10,Enter,Tr-Na,2005-12-22,22:12:43,AWST,9.388,15.683,Aquarius,Dir,16.683,Aquarius,Dir
Chiron,9,Conjunction,Uranus,9,Enter,Tr-Na,2005-12-24,02:21:50,AWST,9.391,1.267,Aquarius,Dir,2.267,Aquarius,Rx
Saturn,3,Quincunx,Jupiter,8,Enter,Tr-Na,2005-12-24,23:16:30,AWST,9.394,10.367,Leo,Rx,9.367,Capricorn,Rx
Jupiter,6,Sesquiquadrate,Moon,11,Leave,Tr-Na,2005-12-25,01:11:22,AWST,9.394,12.067,Scorpio,Dir,26.067,Pisces,Dir
Chiron,9,Sextile,Pluto,6,Leave,Tr-Na,2005-12-25,03:03:10,AWST,9.394,1.35,Aquarius,Dir,0.35,Sagittarius,Rx
NorthNode,11,Square,Jupiter,8,Exact,Tr-Na,2005-12-25,06:13:36,AWST,9.394,9.367,Aries,Rx,9.367,Capricorn,Rx
Pluto,7,Sesquiquadrate,Sun,3,Enter,Tr-Na,2005-12-25,12:44:03,AWST,9.395,24.633,Sagittarius,Dir,10.633,Leo,Dir
Jupiter,6,Sesquiquadrate,Venus,1,Leave,Tr-Na,2005-12-26,05:02:41,AWST,9.397,12.267,Scorpio,Dir,26.267,Gemini,Dir
Saturn,3,Semi-Square,Venus,1,Leave,Tr-Na,2005-12-26,12:31:08,AWST,9.398,10.267,Leo,Rx,26.267,Gemini,Dir
Chiron,9,Quincunx,Mercury,4,Exact,Tr-Na,2005-12-28,11:36:58,AWST,9.403,1.6,Aquarius,Dir,1.6,Virgo,Dir
Saturn,3,Sesquiquadrate,Moon,11,Leave,Tr-Na,2005-12-29,20:13:09,AWST,9.407,10.067,Leo,Rx,26.067,Pisces,Dir
Saturn,3,Sextile,NorthNode,5,Leave,Tr-Na,2005-12-30,01:03:17,AWST,9.408,10.067,Leo,Rx,11.067,Libra,Rx
Saturn,3,Sextile,Chiron,5,Leave,Tr-Na,2005-12-31,03:29:48,AWST,9.411,9.983,Leo,Rx,10.983,Libra,Dir
Saturn,3,Conjunction,Sun,3,Leave,Tr-Na,2006-01-05,12:30:27,AWST,9.425,9.633,Leo,Rx,10.633,Leo,Dir
Chiron,9,Conjunction,Uranus,9,Exact,Tr-Na,2006-01-05,16:19:53,AWST,9.426,2.267,Aquarius,Dir,2.267,Aquarius,Rx
Pluto,7,Square,Moon,11,Enter,Tr-Na,2006-01-06,16:35:41,AWST,9.428,25.067,Sagittarius,Dir,26.067,Pisces,Dir
Moon,3,Quincunx,MC,10,Exact,Sp-Sp,2006-01-07,09:31:56,AWST,9.430,25.717,Cancer,Dir,25.717,Aquarius,Dir
Moon,3,Opposition,Neptune,9,Exact,Sp-Sp,2006-01-07,10:30:47,AWST,9.430,25.717,Cancer,Dir,25.717,Capricorn,Rx
Saturn,3,Quincunx,Jupiter,8,Exact,Tr-Na,2006-01-09,06:07:47,AWST,9.435,9.367,Leo,Rx,9.367,Capricorn,Rx
Chiron,9,Quincunx,Mercury,4,Leave,Tr-Na,2006-01-09,20:01:29,AWST,9.437,2.6,Aquarius,Dir,1.6,Virgo,Dir
Pluto,7,Opposition,Venus,1,Enter,Tr-Na,2006-01-12,09:52:44,AWST,9.444,25.267,Sagittarius,Dir,26.267,Gemini,Dir
NorthNode,11,Square,Jupiter,8,Leave,Tr-Na,2006-01-13,03:37:53,AWST,9.446,8.367,Aries,Rx,9.367,Capricorn,Rx
Moon,3,Opposition,Neptune,9,Exact,Sp-Na,2006-01-14,17:40:32,AWST,9.450,25.95,Cancer,Dir,25.95,Capricorn,Rx
NorthNode,11,Conjunction,Saturn,11,Enter,Tr-Na,2006-01-16,01:33:42,AWST,9.454,8.2,Aries,Rx,7.2,Aries,Rx
Uranus,10,Sextile,Jupiter,8,Enter,Tr-Na,2006-01-16,23:03:56,AWST,9.457,8.367,Pisces,Dir,9.367,Capricorn,Rx
Jupiter,6,Square,MC,10,Enter,Tr-Na,2006-01-17,16:54:54,AWST,9.459,15.683,Scorpio,Dir,16.683,Aquarius,Dir
Chiron,9,Conjunction,Uranus,9,Leave,Tr-Na,2006-01-17,17:40:25,AWST,9.459,3.267,Aquarius,Dir,2.267,Aquarius,Rx
Mars,2,Square,NorthNode,5,Leave,Sp-Sp,2006-01-18,00:36:37,AWST,9.459,11.567,Cancer,Dir,10.567,Libra,Rx
Moon,3,Trine,Moon,11,Exact,Sp-Na,2006-01-18,07:25:01,AWST,9.460,26.067,Cancer,Dir,26.067,Pisces,Dir
Chiron,9,Trine,ASC,1,Enter,Tr-Na,2006-01-19,05:20:29,AWST,9.463,3.383,Aquarius,Dir,4.383,Gemini,Dir
Neptune,10,Conjunction,HouseCusp,10,HouseChange,Tr-Na,2006-01-21,17:39:30,AWST,9.470,16.683,Aquarius,Dir,16.683,Aquarius,Dir
Neptune,10,Conjunction,MC,10,Exact,Tr-Na,2006-01-21,17:39:30,AWST,9.470,16.683,Aquarius,Dir,16.683,Aquarius,Dir
Saturn,3,Quincunx,Jupiter,8,Leave,Tr-Na,2006-01-22,02:08:26,AWST,9.471,8.367,Leo,Rx,9.367,Capricorn,Rx
Pluto,7,Sesquiquadrate,Sun,3,Exact,Tr-Na,2006-01-23,05:48:49,AWST,9.474,25.633,Sagittarius,Dir,10.633,Leo,Dir
Saturn,3,Trine,Saturn,11,Enter,Tr-Na,2006-01-23,23:37:14,AWST,9.476,8.2,Leo,Rx,7.2,Aries,Rx
Jupiter,6,Square,MC,10,Exact,Tr-Na,2006-01-26,01:36:53,AWST,9.482,16.683,Scorpio,Dir,16.683,Aquarius,Dir
Chiron,9,Quincunx,Mars,2,Enter,Tr-Na,2006-01-30,01:08:13,AWST,9.492,4.3,Aquarius,Dir,5.3,Cancer,Dir
Chiron,9,Trine,ASC,1,Exact,Tr-Na,2006-01-31,03:06:16,AWST,9.495,4.383,Aquarius,Dir,4.383,Gemini,Dir
NorthNode,11,Conjunction,Saturn,11,Exact,Tr-Na,2006-02-03,22:49:15,AWST,9.506,7.2,Aries,Rx,7.2,Aries,Rx
Saturn,3,Trine,Saturn,11,Exact,Tr-Na,2006-02-05,05:24:48,AWST,9.509,7.2,Leo,Rx,7.2,Aries,Rx
Jupiter,6,Square,MC,10,Leave,Tr-Na,2006-02-05,10:30:03,AWST,9.510,17.683,Scorpio,Dir,16.683,Aquarius,Dir
Uranus,10,Sextile,Jupiter,8,Exact,Tr-Na,2006-02-05,19:47:42,AWST,9.511,9.367,Pisces,Dir,9.367,Capricorn,Rx
Moon,3,Opposition,Neptune,9,Leave,Sp-Sp,2006-02-07,04:27:33,AWST,9.515,26.717,Cancer,Dir,25.717,Capricorn,Rx
Pluto,7,Square,Moon,11,Exact,Tr-Na,2006-02-07,16:24:11,AWST,9.516,26.067,Sagittarius,Dir,26.067,Pisces,Dir
Moon,3,Quincunx,MC,10,Leave,Sp-Sp,2006-02-09,22:09:19,AWST,9.522,26.8,Cancer,Dir,25.8,Aquarius,Dir
Uranus,10,Quincunx,Sun,3,Enter,Tr-Na,2006-02-10,17:40:04,AWST,9.524,9.633,Pisces,Dir,10.633,Leo,Dir
Chiron,9,Quincunx,Mars,2,Exact,Tr-Na,2006-02-11,03:31:38,AWST,9.526,5.3,Aquarius,Dir,5.3,Cancer,Dir
Chiron,9,Trine,ASC,1,Leave,Tr-Na,2006-02-12,06:21:05,AWST,9.529,5.383,Aquarius,Dir,4.383,Gemini,Dir
Moon,3,Opposition,Neptune,9,Leave,Sp-Na,2006-02-14,13:08:17,AWST,9.535,26.95,Cancer,Dir,25.95,Capricorn,Rx
Venus,2,Conjunction,Mars,2,Enter,Sp-Na,2006-02-14,23:54:37,AWST,9.536,4.3,Cancer,Dir,5.3,Cancer,Dir
Pluto,7,Opposition,Venus,1,Exact,Tr-Na,2006-02-16,01:10:32,AWST,9.539,26.267,Sagittarius,Dir,26.267,Gemini,Dir
Uranus,10,Semi-Square,Neptune,9,Enter,Tr-Na,2006-02-16,14:23:18,AWST,9.540,9.95,Pisces,Dir,25.95,Capricorn,Rx
Uranus,10,Quincunx,Chiron,5,Enter,Tr-Na,2006-02-17,04:41:44,AWST,9.542,9.983,Pisces,Dir,10.983,Libra,Dir
Neptune,10,Conjunction,MC,10,Leave,Tr-Na,2006-02-17,05:43:38,AWST,9.542,17.683,Aquarius,Dir,16.683,Aquarius,Dir
Moon,3,Trine,Moon,11,Leave,Sp-Na,2006-02-18,02:53:20,AWST,9.545,27.067,Cancer,Dir,26.067,Pisces,Dir
Saturn,3,Trine,Saturn,11,Leave,Tr-Na,2006-02-18,05:48:55,AWST,9.545,6.2,Leo,Rx,7.2,Aries,Rx
Uranus,10,Quincunx,NorthNode,5,Enter,Tr-Na,2006-02-18,10:18:43,AWST,9.545,10.067,Pisces,Dir,11.067,Libra,Rx
NorthNode,11,Square,Mars,2,Enter,Tr-Na,2006-02-21,03:16:43,AWST,9.553,6.3,Aries,Rx,5.3,Cancer,Dir
Chiron,9,Sextile,Saturn,11,Enter,Tr-Na,2006-02-22,15:40:31,AWST,9.557,6.2,Aquarius,Dir,7.2,Aries,Rx
NorthNode,11,Conjunction,Saturn,11,Leave,Tr-Na,2006-02-22,20:02:31,AWST,9.558,6.2,Aries,Rx,7.2,Aries,Rx
Uranus,10,Sextile,Jupiter,8,Leave,Tr-Na,2006-02-23,17:04:51,AWST,9.560,10.367,Pisces,Dir,9.367,Capricorn,Rx
Chiron,9,Quincunx,Mars,2,Leave,Tr-Na,2006-02-23,19:53:22,AWST,9.560,6.3,Aquarius,Dir,5.3,Cancer,Dir
Chiron,5,Conjunction,Chiron,5,Leave,Sp-Na,2006-02-26,11:22:00,AWST,9.567,11.983,Libra,Dir,10.983,Libra,Dir
Uranus,10,Quincunx,Sun,3,Exact,Tr-Na,2006-02-28,09:21:03,AWST,9.573,10.633,Pisces,Dir,10.633,Leo,Dir
Saturn,3,Sextile,ASC,1,Enter,Tr-Na,2006-03-02,19:52:41,AWST,9.579,5.383,Leo,Rx,4.383,Gemini,Dir
Jupiter,6,Station,,,Retrograde,Tr,2006-03-05,02:02:16,AWST,9.586,18.85,Scorpio,Rx,,,
Uranus,10,Semi-Square,Neptune,9,Exact,Tr-Na,2006-03-06,02:14:20,AWST,9.588,10.95,Pisces,Dir,25.95,Capricorn,Rx
Uranus,10,Quincunx,Chiron,5,Exact,Tr-Na,2006-03-06,16:18:30,AWST,9.590,10.983,Pisces,Dir,10.983,Libra,Dir
Uranus,10,Quincunx,NorthNode,5,Exact,Tr-Na,2006-03-07,21:32:01,AWST,9.593,11.067,Pisces,Dir,11.067,Libra,Rx
Chiron,9,Sextile,Saturn,11,Exact,Tr-Na,2006-03-08,08:26:09,AWST,9.595,7.2,Aquarius,Dir,7.2,Aries,Rx
Pluto,7,Sesquiquadrate,Sun,3,Leave,Tr-Na,2006-03-09,06:58:53,AWST,9.597,26.633,Sagittarius,Dir,10.633,Leo,Dir
NorthNode,11,Sextile,ASC,1,Enter,Tr-Na,2006-03-10,07:30:16,AWST,9.600,5.383,Aries,Rx,4.383,Gemini,Dir
NorthNode,11,Square,Mars,2,Exact,Tr-Na,2006-03-12,00:32:14,AWST,9.605,5.3,Aries,Rx,5.3,Cancer,Dir
Moon,3,Semi-Square,ASC,1,Enter,Sp-Sp,2006-03-12,23:38:30,AWST,9.607,27.817,Cancer,Dir,13.817,Gemini,Dir
Uranus,10,Quincunx,Sun,3,Leave,Tr-Na,2006-03-17,22:51:20,AWST,9.621,11.633,Pisces,Dir,10.633,Leo,Dir
Uranus,10,Semi-Square,Neptune,9,Leave,Tr-Na,2006-03-23,20:59:38,AWST,9.637,11.95,Pisces,Dir,25.95,Capricorn,Rx
Chiron,9,Sextile,Saturn,11,Leave,Tr-Na,2006-03-24,05:48:55,AWST,9.638,8.2,Aquarius,Dir,7.2,Aries,Rx
Uranus,10,Quincunx,Chiron,5,Leave,Tr-Na,2006-03-24,11:47:20,AWST,9.639,11.983,Pisces,Dir,10.983,Libra,Dir
Uranus,10,Quincunx,NorthNode,5,Leave,Tr-Na,2006-03-25,18:38:22,AWST,9.642,12.067,Pisces,Dir,11.067,Libra,Rx
NorthNode,11,Sextile,ASC,1,Exact,Tr-Na,2006-03-29,04:38:01,AWST,9.652,4.383,Aries,Rx,4.383,Gemini,Dir
Pluto,7,Station,,,Retrograde,Tr,2006-03-29,20:39:48,AWST,9.653,26.75,Sagittarius,Rx,,,
NorthNode,11,Square,Mars,2,Leave,Tr-Na,2006-03-30,21:38:19,AWST,9.656,4.3,Aries,Rx,5.3,Cancer,Dir
Saturn,3,Sextile,ASC,1,Exact,Tr-Na,2006-04-01,02:10:36,AWST,9.660,4.383,Leo,Rx,4.383,Gemini,Dir
Jupiter,6,Square,MC,10,Enter,Tr-Na,2006-04-01,20:08:11,AWST,9.662,17.683,Scorpio,Rx,16.683,Aquarius,Dir
Saturn,3,Station,,,Direct,Tr,2006-04-05,20:54:24,AWST,9.673,4.367,Leo,Dir,,,
Neptune,10,Sesquiquadrate,Mars,2,Enter,Tr-Na,2006-04-09,05:50:11,AWST,9.682,19.3,Aquarius,Dir,5.3,Cancer,Dir
Saturn,3,Sextile,ASC,1,Exact,Tr-Na,2006-04-10,16:12:38,AWST,9.686,4.383,Leo,Dir,4.383,Gemini,Dir
Jupiter,6,Square,MC,10,Exact,Tr-Na,2006-04-12,11:17:55,AWST,9.691,16.683,Scorpio,Rx,16.683,Aquarius,Dir
Moon,3,Semi-Square,ASC,1,Exact,Sp-Sp,2006-04-15,10:49:08,AWST,9.699,28.9,Cancer,Dir,13.9,Gemini,Dir
NorthNode,11,Sextile,ASC,1,Leave,Tr-Na,2006-04-17,01:46:13,AWST,9.703,3.383,Aries,Rx,4.383,Gemini,Dir
NorthNode,11,Sextile,Uranus,9,Enter,Tr-Na,2006-04-19,10:17:52,AWST,9.710,3.267,Aries,Rx,2.267,Aquarius,Rx
Pluto,7,Sesquiquadrate,Sun,3,Enter,Tr-Na,2006-04-19,22:41:37,AWST,9.711,26.633,Sagittarius,Rx,10.633,Leo,Dir
MC,10,Sesquiquadrate,Chiron,5,Exact,Sp-Na,2006-04-20,19:03:16,AWST,9.713,25.983,Aquarius,Dir,10.983,Libra,Dir
Jupiter,6,Square,MC,10,Leave,Tr-Na,2006-04-21,08:28:53,AWST,9.715,15.683,Scorpio,Rx,16.683,Aquarius,Dir
Chiron,5,Sesquiquadrate,MC,10,Enter,Sp-Sp,2006-04-27,17:06:01,AWST,9.732,12.017,Libra,Dir,26.017,Aquarius,Dir
Moon,3,Trine,Pluto,6,Enter,Sp-Sp,2006-04-28,13:12:24,AWST,9.735,29.333,Cancer,Dir,0.333,Sagittarius,Dir
